HUNDRED_BLOCK,LATITUDE,LONGITUDE
30XX W 49TH AVE,49.227439,-123.171712
57XX BLOCK GRANVILLE ST,49.205894,-123.140643
56XX BLOCK OBEN ST,49.233350,-123.026974
15XX BLOCK E 62ND AVE,49.213735,-123.075562
28XX BLOCK VENABLES ST,49.276612,-123.046684
24XX BLOCK WATERLOO ST,49.265157,-123.179802
29XX BLOCK W 21ST AVE,49.253668,-123.170268
24XX BLOCK TRUTCH ST,49.265082,-123.175854
33XX BLOCK FIR ST,49.256780,-123.141271
FRASER ST / E 19TH AVE,49.253727,-123.089978
14XX W 67TH AVE,49.210829,-123.138165
E 7TH AVE / WINDSOR ST,49.264280,-123.083254
63XX BLOCK EAST BLVD,49.228997,-123.155194
33XX BLOCK W 29TH AVE,49.244446,-123.100826
52XX BLOCK MACDONALD ST,49.248573,-123.167884
E BROADWAY AVE / CAROLINA ST,49.262450,-123.091047
29XX BLOCK W 45TH AVE,49.229286,-123.045494
30XX BLOCK W 35TH AVE,49.240399,-123.172864
29XX BLOCK LILLOOET ST,49.257232,-123.039024
6XX BLOCK E 28TH AVE,49.245596,-123.092213
26XX BRIGHTWOOD PL,49.215290,-123.052763
2XX BLOCK E CORDOVA ST,49.283175,-123.108068
32XX BLOCK E 47TH AVE,49.227700,-123.037999
19XX BLOCK E 7TH AVE,49.264127,-123.065780
28XX BLOCK GRAVELEY ST,49.270416,-123.046791
45XX BLOCK REID ST,49.244513,-123.035518
11XX BLOCK ROSE ST,49.274734,-123.062826
17XX BLOCK YEW ST,49.270838,-123.155017
35XX BLOCK W 32ND AVE,49.243347,-123.181965
71XX BLOCK ADERA ST,49.220751,-123.143721
46XX BLOCK W 3RD AVE,49.270220,-123.212060
36XX BLOCK TURNER ST,49.279077,-123.025842
4XX BLOCK COMMERCIAL DR,49.281166,-123.070295
SE MARINE DR / ARGYLE ST,49.210971,-123.072084
66XX BLOCK LANARK ST,49.224290,-123.075930
26XX ALDER ST,49.263027,-123.131351
10XX BLOCK E 55TH AVE,49.219847,-123.084924
18XX BLOCK E 36TH AVE,49.237301,-123.068422
28XX BLOCK TURNER ST,49.279104,-123.046488
12XX BLOCK RENFREW ST,49.274326,-123.044111
14XX E 41ST AVE,49.232661,-123.077191
72XX BLOCK FRASER ST,49.219122,-123.090834
SW MARINE DR / HUDSON ST,49.203031,-123.134811
16XX BLOCK WINDERMERE ST,49.270156,-123.036437
23XX BLOCK W 43RD AVE,49.231173,-123.060000
84XX BLOCK KERR ST,49.211855,-123.041703
20XX BLOCK TRUTCH ST,49.268937,-123.175719
18XX E 32ND AVE,49.241553,-123.068035
31XX E 49TH AVE,49.224700,-123.040999
51XX PINE CRES,49.240010,-123.146918
20XX BLOCK WHYTE AVE,49.275369,-123.150269
17XX BLOCK W 57TH AVE,49.219408,-123.145372
72XX BLOCK NEAL ST,49.220566,-123.122220
E 15TH AVE / KINGSWAY AVE,49.257196,-123.091005
28XX BLOCK E 2ND AVE,49.270135,-123.167611
17XX BLOCK E 33RD AVE,49.241932,-123.144123
40XX GRANVILLE ST,49.205923,-123.140642
49XX BLOCK JAMES WALK,49.239807,-123.104124
33XX BLOCK LAUREL ST,49.232449,-123.125260
40XX BLOCK MILLER ST,49.249066,-123.068574
26XX BLOCK E 24TH AVE,49.248811,-123.052366
30XX BLOCK E 15TH AVE,49.258706,-123.172340
8XX W 38TH AVE,49.236780,-123.129446
34XX SOPHIA ST,49.254740,-123.098475
13XX BLOCK E 11TH AVE,49.261630,-123.133664
47XX BLOCK QUEBEC ST,49.242686,-123.102654
3XX BLOCK MCLEAN DR,49.267363,-123.075442
EDDINGTON DR / PATON ST,49.245080,-123.161344
34XX BLOCK W BROADWAY AVE,49.264262,-123.179745
30XX BLOCK W 26TH AVE,49.248997,-123.173053
17XX BLOCK CASSIAR ST,49.269349,-123.030967
30XX ALDER ST,49.258764,-123.131508
18XX BLOCK E 51ST AVE,49.223477,-123.068935
15XX BLOCK W 1ST AVE,49.269486,-123.073280
5XX BLOCK SKEENA ST,49.280845,-123.028322
17XX BLOCK W 37TH AVE,49.238117,-123.144157
29XX BLOCK STEPHENS ST,49.261965,-123.166308
E 43RD AVE / ARGYLE ST,49.230566,-123.071562
35XX BLOCK W 49TH AVE,49.223807,-123.029096
46XX BLOCK RAVINE ST,49.242907,-123.046530
33XX BLOCK E 24TH AVE,49.248760,-123.034678
67XX BLOCK VICTORIA DR,49.223150,-123.065760
23XX BLOCK YUKON ST,49.264775,-123.112810
3XX BLOCK E 44TH AVE,49.229623,-123.098438
40XX PARKWAY DR,49.249824,-123.154288
33XX BLOCK E 26TH AVE,49.249037,-123.178743
34XX BLOCK MCINTYRE DR,49.220064,-123.030598
52XX BLOCK COMMERCIAL ST,49.237562,-123.068579
25XX BLOCK UPLAND DR,49.217838,-123.056369
67XX SALISH DR,49.225175,-123.198313
34XX BLOCK WORTHINGTON DR,49.254555,-123.030635
56XX BLOCK CARTIER ST,49.234283,-123.137162
43XX BLOCK SOPHIA ST,49.246609,-123.099143
48XX BLOCK ARGYLE ST,49.241658,-123.070790
33XX BLOCK W 10TH AVE,49.263342,-123.177786
36XX BLOCK E 29TH AVE,49.244446,-123.100814
10XX BLOCK POWELL ST,49.282638,-123.081271
55XX BLOCK COMMERCIAL ST,49.234516,-123.068650
15XX W KING EDWARD AVE,49.249324,-123.140281
31XX BLOCK E KENT AV N,49.206679,-123.040606
16XX BLOCK KITCHENER ST,49.272149,-123.071399
42XX BLOCK KASLO ST,49.247050,-123.047062
7XX BLOCK E 24TH AVE,49.249187,-123.090111
27XX BLOCK TURNER ST,49.279074,-123.049450
14XX BLOCK E 20TH AVE,49.253539,-123.127251
E 33RD AVE / MAIN ST,49.240487,-123.101541
52XX BLOCK BURSILL ST,49.237363,-123.043072
23XX BLOCK SECOND NARROWS BRDG,49.292512,-123.019125
24XX BLOCK ALDER ST,49.264770,-123.131291
83XX BLOCK ST GEORGE ST,49.209395,-123.094017
9XX BLOCK GREAT NORTHERN WAY,49.265255,-123.081625
21XX BLOCK KINGSWAY AVE,49.244467,-123.063823
44XX BLOCK WINDSOR ST,49.245530,-123.083924
5XX BLOCK E 17TH AVE,49.255855,-123.114931
69XX BLOCK GLADSTONE ST,49.221275,-123.062551
30XX BLOCK W 7TH AVE,49.265848,-123.171584
2XX BLOCK GORE AVE,49.282721,-123.097695
12XX W 37TH AVE,49.237733,-123.130399
36XX BLOCK W 10TH AVE,49.263455,-123.183822
57XX BLOCK EARLES ST,49.230762,-123.048774
32XX BLOCK NANAIMO ST,49.240897,-123.058632
7XX BLOCK W 62ND AVE,49.214027,-123.120357
20XX BLOCK W 50TH AVE,49.224269,-123.066563
19XX BLOCK E 35TH AVE,49.238346,-123.067004
15XX BLOCK W 28TH AVE,49.245371,-123.073502
49XX BLOCK CHATHAM ST,49.240249,-123.039578
26XX BLOCK E 22ND AVE,49.250617,-123.052111
17XX E 32ND AVE,49.241576,-123.070803
15XX BLOCK ARBUTUS ST,49.273189,-123.152558
69XX BLOCK LANARK ST,49.221841,-123.076004
27XX BLOCK W 22ND AVE,49.250599,-123.049614
26XX E KENT N AVE,49.205792,-123.056958
36XX BLOCK ONTARIO ST,49.247279,-123.105063
19XX BLOCK E 43RD AVE,49.230516,-123.066934
69XX BLOCK FRASER ST,49.221723,-123.090841
45XX BLOCK W 4TH AVE,49.269008,-123.208857
23XX LAKEWOOD DR,49.264595,-123.061959
56XX BLOCK KERR ST,49.234248,-123.040219
4XX BLOCK KASLO ST,49.280153,-123.046679
44XX BLOCK GRANVILLE ST,49.205916,-123.140642
20XX BLOCK W 39TH AVE,49.236458,-123.155539
33XX BLOCK W 12TH AVE,49.261496,-123.177948
20XX NEWPORT AVE,49.215262,-123.063879
70XX BLOCK ONTARIO ST,49.221237,-123.106093
8XX BLOCK W 63RD AVE,49.212935,-123.088220
15XX BLOCK AVERY AVE,49.207975,-123.141377
22XX NEWPORT AVE,49.215264,-123.062202
2XX BLOCK E 38TH AVE,49.236318,-123.101681
13XX BLOCK WOODLAND DR,49.273012,-123.073405
17XX BLOCK W 3RD AVE,49.268862,-123.143314
25XX BLOCK VENABLES ST,49.276628,-123.054515
PENTICTON ST / TURNER ST,49.279082,-123.051942
24XX BLOCK CAROLINA ST,49.263340,-123.091021
27XX BLOCK NAPIER ST,49.274956,-123.036229
32XX BLOCK VICTORIA DR,49.256867,-123.066015
60XX BLOCK ST GEORGE ST,49.229969,-123.093931
58XX BLOCK DUNBAR ST,49.233779,-123.185302
28XX BLOCK W 8TH AVE,49.264962,-123.168635
55XX CYPRESS ST,49.246430,-123.148985
17XX BLOCK E 43RD AVE,49.232556,-123.145607
12XX BLOCK E 15TH AVE,49.257634,-123.131666
12XX BLOCK W 48TH AVE,49.226034,-123.081371
19XX BLOCK CASSIAR ST,49.266676,-123.030992
27XX BLOCK E 21ST AVE,49.253675,-123.165170
22XX BLOCK FIR ST,49.266242,-123.140902
23XX BLOCK E 1ST AVE,49.269532,-123.058155
10XX BLOCK E 39TH AVE,49.235883,-123.130393
35XX BLOCK VICTORIA DR,49.254135,-123.066087
49XX BLOCK MACDONALD ST,49.248573,-123.167884
12XX BLOCK E 17TH AVE,49.256247,-123.127134
9XX BLOCK CASSIAR ST,49.275377,-123.030713
53XX BLOCK ABERDEEN ST,49.236972,-123.027632
8XX BLOCK W 13TH AVE,49.258796,-123.087079
31XX BLOCK BALACLAVA ST,49.258753,-123.174174
63XX BLOCK TYNE ST,49.226402,-123.032151
14XX BLOCK W 6TH AVE,49.266128,-123.136202
34XX BLOCK E 43RD AVE,49.232843,-123.180549
49XX BLOCK HOY ST,49.239559,-123.025061
56XX BLOCK ANGUS DR,49.235702,-123.147611
33XX BLOCK ONTARIO ST,49.247280,-123.105063
36XX BLOCK QUESNEL DR,49.254692,-123.176669
RENFREW ST / DUNDAS ST,49.284769,-123.044070
9XX BLOCK RENFREW ST,49.276659,-123.044084
12XX BLOCK W 77TH AVE,49.200925,-123.133110
CAMBIE ST / SW MARINE DR,49.210242,-123.117068
74XX BLOCK INVERNESS ST,49.217304,-123.080053
3XX BLOCK E 18TH AVE,49.254787,-123.111173
61XX BLOCK ARLINGTON ST,49.229242,-123.027752
18XX BLOCK E 38TH AVE,49.235912,-123.065454
23XX BLOCK BONACCORD DR,49.210507,-123.060312
29XX BLOCK SE MARINE DR,49.207989,-123.042726
15XX BLOCK W 41ST AVE,49.232644,-123.074343
56XX BLOCK OAK ST,49.235259,-123.127987
4XX BLOCK W 44TH AVE,49.230665,-123.114214
44XX BLOCK HEATHER ST,49.247599,-123.120402
DAVIE ST / BUTE ST,49.281789,-123.133349
74XX BLOCK TALON SQ,49.216832,-123.026235
64XX BLOCK QUEBEC ST,49.226737,-123.103724
16XX BLOCK KINGSWAY AVE,49.247957,-123.071243
23XX BLOCK BONNYVALE AVE,49.217081,-123.059378
27XX BLOCK TOLMIE ST,49.262983,-123.212163
30XX BLOCK VANNESS AVE,49.239242,-123.034145
25XX S GRANDVIEW HWY,49.257463,-123.055003
21XX BLOCK E 54TH AVE,49.220255,-123.064541
65XX CHAMBORD PL,49.224603,-123.025940
85XX BLOCK ASH ST,49.246837,-123.118497
8XX E 33RD AVE,49.240269,-123.088024
35XX BLOCK FALAISE AVE,49.255571,-123.029389
W 1ST AVE / WYLIE ST,49.268307,-123.114018
41XX BLOCK ST CATHERINES ST,49.248565,-123.085771
32XX BLOCK W 14TH AVE,49.259675,-123.175993
39XX BLOCK ARBUTUS ST,49.247462,-123.153224
21XX BLOCK NEWPORT AVE,49.215266,-123.064275
4XX BLOCK E 21ST AVE,49.252035,-123.114625
45XX BLOCK WINDSOR ST,49.244530,-123.083957
59XX BLOCK ST GEORGE ST,49.229969,-123.093931
5XX BLOCK E 15TH AVE,49.257313,-123.093746
38XX BLOCK HEATHER ST,49.251694,-123.120265
29XX BLOCK W 13TH AVE,49.260475,-123.170379
46XX BLOCK HOY ST,49.243810,-123.024932
30XX E KENT AV,49.206432,-123.044944
28XX E 23RD AVE,49.249340,-123.062682
45XX W 9TH AVE,49.264712,-123.208892
20XX BLOCK W 59TH AVE,49.218093,-123.154571
35XX BLOCK MANITOBA ST,49.252933,-123.107249
65XX EAST BOULEVARD BLVD,49.227077,-123.154416
21XX BLOCK W 15TH AVE,49.258200,-123.153124
17XX BLOCK W 7TH AVE,49.265423,-123.143447
19XX BLOCK WALLACE ST,49.262666,-123.190858
32XX PARKER ST,49.275788,-123.036196
E 6TH AVE / FRASER ST,49.265260,-123.089067
43XX BLOCK RUPERT ST,49.246227,-123.033725
25XX BLOCK E 23RD AVE,49.251876,-123.165064
23XX BLOCK W 22ND AVE,49.250595,-123.056644
22XX BLOCK SOUTHSIDE DR,49.207769,-123.062092
80XX ROSS ST,49.211940,-123.083215
4XX BLOCK E 43RD AVE,49.231564,-123.114258
26XX BLOCK E GEORGIA ST,49.278255,-123.051825
31XX E 53RD AVE,49.221143,-123.040618
40XX BLOCK ASH ST,49.248493,-123.118430
3XX BLOCK E 46TH AVE,49.228397,-123.099360
6XX BLOCK PENTICTON ST,49.279041,-123.051924
23XX BLOCK W 12TH AVE,49.259334,-123.057987
9XX BLOCK E 40TH AVE,49.233768,-123.086808
3XX BLOCK W 18TH AVE,49.254787,-123.111173
26XX BLOCK ONTARIO ST,49.247284,-123.105063
2XX BLOCK W 4TH AVE,49.266514,-123.056314
65XX BLOCK CULLODEN ST,49.225373,-123.078642
35XX BLOCK E 43RD AVE,49.230798,-123.028509
27XX BLOCK E 22ND AVE,49.250599,-123.049614
CLARK DR / KINGSWAY AVE,49.251122,-123.077812
16XX E 34TH AVE,49.239292,-123.072707
55XX BLOCK STAMFORD ST,49.234320,-123.030602
11XX BLOCK LILLOOET ST,49.274663,-123.038867
84XX BLOCK ONTARIO ST,49.207632,-123.106811
7XX BLOCK E KENT AV N,49.207205,-123.102571
10XX BLOCK W 74TH AVE,49.204035,-123.130411
20XX BLOCK W 53RD AVE,49.221782,-123.066169
56XX BLOCK YEW ST,49.235646,-123.158485
38XX BLOCK W 3RD AVE,49.269511,-123.187772
2XX BLOCK E 32ND AVE,49.242273,-123.101265
4XX FELLOWES ST,49.288682,-123.027286
38XX W 20TH AVE,49.254686,-123.188188
80XX BLOCK ASH ST,49.246837,-123.118497
46XX GRANVILLE ST,49.244594,-123.139222
E 37TH AVE / COMMERCIAL ST,49.236687,-123.068609
28XX BLOCK KASLO ST,49.281686,-123.046668
45XX BLOCK KNIGHT ST,49.244515,-123.076269
5XX BLOCK NOOTKA ST,49.278497,-123.041484
25XX BLOCK N GRANDVIEW HWY,49.258153,-123.047031
15XX BLOCK LAURIER AVE,49.250821,-123.138912
28XX VICTORIA DR,49.259533,-123.065932
48XX BLOCK ROSS ST,49.242322,-123.081378
45XX BLOCK WELWYN ST,49.244515,-123.069993
85XX BLOCK FRASER ST,49.207104,-123.091194
66XX BLOCK ARLINGTON ST,49.222012,-123.028398
8XX BLOCK E 59TH AVE,49.217003,-123.123924
24XX BLOCK UPLAND DR,49.217971,-123.057772
81XX EXPLORERS WALK,49.211397,-123.028872
40XX BLOCK THELLAIWHALTUN AVE,49.227175,-123.194423
41XX BLOCK MAPLE CRES,49.249363,-123.151177
CLARK DR / E 10TH AVE,49.261444,-123.077458
28XX BLOCK W 45TH AVE,49.229318,-123.047952
19XX BLOCK VINE ST,49.269126,-123.157470
70XX BLOCK SOPHIA ST,49.220972,-123.099715
32XX BLOCK VINE ST,49.257368,-123.157882
27XX BLOCK OAK ST,49.261531,-123.126602
6XX BLOCK BROUGHTON ST,49.289422,-123.127631
20XX BLOCK BRIGADOON AVE,49.216577,-123.063382
16XX BLOCK SW MARINE DR,49.208466,-123.144727
51XX BLOCK BURSILL ST,49.237981,-123.042452
58XX BLOCK ATHLONE ST,49.233313,-123.136411
4XX BLOCK WOODLAND DR,49.281367,-123.072663
36XX BLOCK W 5TH AVE,49.267737,-123.183753
73XX BLOCK KNIGHT ST,49.218251,-123.076942
16XX BLOCK GRANT ST,49.271420,-123.071496
8XX E 13TH AVE,49.258796,-123.087079
66XX BLOCK CULLODEN ST,49.224342,-123.078679
72XX APPLEDALE PL,49.218031,-123.028560
33XX BLOCK HEATHER ST,49.256150,-123.120133
60XX BLOCK PRINCE EDWARD ST,49.230216,-123.097337
32XX BLOCK W 3RD AVE,49.269358,-123.175822
30XX BLOCK E 51ST AVE,49.223169,-123.042665
44XX BLOCK PRINCE EDWARD ST,49.245739,-123.096855
17XX E 61ST AVE,49.214575,-123.072109
3XX BLOCK E 54TH AVE,49.220982,-123.099733
49XX BLOCK SPENCER ST,49.240243,-123.036667
72XX BLOCK CARTIER ST,49.220778,-123.137645
20XX BLOCK W 42ND AVE,49.233543,-123.151954
32XX W 37TH AVE,49.238525,-123.177899
10XX BLOCK E HASTINGS ST,49.280995,-123.081651
49XX BLOCK DUMFRIES ST,49.240249,-123.073618
NANAIMO ST / E 27TH AVE,49.246705,-123.056657
22XX VENABLES ST,49.276603,-123.059711
51XX INVERNESS ST,49.238077,-123.080181
12XX BLOCK W 12TH AVE,49.260653,-123.131574
48XX BLOCK COMMERCIAL ST,49.241581,-123.068015
NANAIMO ST / E GEORGIA ST,49.278288,-123.056571
37XX BLOCK FRASER ST,49.251865,-123.090024
26XX PARKER ST,49.275793,-123.051859
8XX BLOCK E 30TH AVE,49.243260,-123.087819
70XX ELLIOTT ST,49.220204,-123.054877
21XX BLOCK E 12TH AVE,49.261029,-123.155226
6XX BLOCK E 54TH AVE,49.220822,-123.091190
24XX BLOCK CROWN ST,49.264625,-123.195559
58XX BLOCK STIRLING ST,49.220220,-123.060650
8XX BLOCK E 29TH AV,49.244448,-123.100928
18XX BLOCK LAKEWOOD DR,49.268229,-123.061871
14XX BLOCK W GEORGIA ST,49.278555,-123.075428
3XX E 61ST AVE,49.214997,-123.099972
21XX BLOCK W KING EDWARD AVE,49.251716,-123.153581
85XX AQUITANIA PL,49.205831,-123.043322
17XX BLOCK ADANAC ST,49.277579,-123.070617
10XX BLOCK SEMLIN DR,49.274848,-123.063659
24XX BLOCK YEW ST,49.264801,-123.155214
24XX BLOCK E 3RD AVE,49.269134,-123.159750
2XX BLOCK W 22ND AVE,49.251159,-123.100846
72XX BLOCK LANCASTER PL,49.218211,-123.042716
13XX BLOCK E 27TH AVE,49.246447,-123.078077
14XX BLOCK W 32ND AVE,49.244136,-123.137022
21XX FRASER ST,49.264386,-123.089071
21XX BLOCK RUPERT ST,49.265629,-123.033729
23XX WATERLOO ST,49.265989,-123.179763
14XX E 51ST AVE,49.223385,-123.077437
25XX BLOCK BLENHEIM ST,49.264572,-123.177810
31XX BLOCK E 50TH AVE,49.223847,-123.040932
28XX BLOCK W 23RD AVE,49.251857,-123.167689
9XX BLOCK E 28TH AVE,49.245449,-123.085924
17XX CYPRESS ST,49.270694,-123.147849
30XX BLOCK WINDSOR ST,49.257965,-123.083377
50XX BLOCK LARCH ST,49.237944,-123.162631
36XX BLOCK WALLACE ST,49.254735,-123.190791
30XX KASLO ST,49.256343,-123.047007
57XX BLOCK DUMFRIES ST,49.232652,-123.074255
59XX BLOCK ARGYLE ST,49.230582,-123.071543
6XX BLOCK W 60TH AVE,49.215652,-123.092760
22XX BLOCK GUELPH ST,49.265349,-123.094851
49XX BLOCK FRASER ST,49.240295,-123.090336
8XX BLOCK E 58TH AVE,49.218108,-123.126174
8XX BLOCK E 21ST AVE,49.252568,-123.124721
18XX BLOCK RUPERT ST,49.268356,-123.033687
JACKSON AVE / E PENDER ST,49.280288,-123.093437
8XX BLOCK E 8TH AVE,49.264252,-123.121905
33XX W 28TH AVE,49.247089,-123.178592
37XX ARBUTUS ST,49.257285,-123.152828
30XX BLOCK TURNER ST,49.279067,-123.041595
VENABLES ST / MCLEAN DR,49.276743,-123.074206
21XX BLOCK PENTICTON ST,49.267149,-123.052114
30XX BLOCK MANITOBA ST,49.258890,-123.107018
14XX BLOCK E 30TH AVE,49.244625,-123.147026
39XX KASLO ST,49.249704,-123.047039
12XX BLOCK VERNON DR,49.274028,-123.078654
61XX BLOCK LARCH ST,49.230963,-123.162877
21XX HARRISON DR,49.210597,-123.065649
49XX WALDEN ST,49.240510,-123.100091
28XX BLOCK SPRUCE ST,49.260667,-123.129078
2XX BLOCK W 21ST AVE,49.251953,-123.109783
23XX BLOCK HERMON DR,49.263625,-123.029689
18XX TEMPLETON DR,49.268392,-123.059965
W BROADWAY AVE / WILLOW ST,49.263331,-123.121826
36XX BLOCK WELLINGTON AVE,49.238825,-123.027147
55XX BLOCK JOYCE ST,49.234093,-123.035935
21XX BLOCK KAMLOOPS ST,49.265728,-123.054696
32XX BLOCK W 11TH AVE,49.262385,-123.175884
74XX BLOCK JASPER CRES,49.217164,-123.066654
35XX BLOCK PETERSHAM AVE,49.227277,-123.027789
40XX BLOCK SIDNEY ST,49.247620,-123.062692
33XX SE MARINE DR,49.208352,-123.036039
24XX BONNYVALE AVE,49.217066,-123.057905
32XX W 1ST AVE,49.271158,-123.175955
36XX BLOCK GRANDVIEW HWY,49.258091,-123.027133
73XX BLOCK ASHBURN ST,49.218077,-123.055244
14XX BLOCK MATTHEWS AVE,49.253520,-123.136881
78XX BLOCK KERR ST,49.213910,-123.041596
29XX BLOCK CAMOSUN ST,49.248554,-123.196639
22XX BLOCK COLLINGWOOD ST,49.266031,-123.181772
19XX BLOCK E 4TH AVE,49.268059,-123.148093
37XX BLOCK SLOCAN ST,49.251488,-123.049586
34XX BLOCK MONMOUTH AVE,49.242073,-123.032183
30XX BLOCK W 5TH AVE,49.267548,-123.172360
23XX BLOCK KINGSWAY AVE,49.241582,-123.057920
HARO ST / BIDWELL ST,49.289760,-123.134927
39XX BLOCK PENTICTON ST,49.249736,-123.052226
18XX BLOCK E 7TH AVE,49.264147,-123.067785
5XX BLOCK WOODLAND DR,49.279463,-123.072660
46XX BLOCK JOHN ST,49.243264,-123.097465
35XX BLOCK W 42ND AVE,49.233816,-123.182046
45XX BLOCK PICTON ST,49.243911,-123.039668
22XX BLOCK BURQUITLAM DR,49.210253,-123.062295
27XX BLOCK SOPHIA ST,49.260272,-123.098288
50XX BLOCK BLENHEIM ST,49.241480,-123.178671
64XX CAMBIE ST,49.227107,-123.116299
5XX E 51ST AVE,49.223548,-123.091473
16XX BLOCK MATTHEWS AVE,49.252590,-123.142134
23XX BLOCK LAKEWOOD DR,49.264595,-123.061959
21XX BLOCK BALACLAVA ST,49.267594,-123.173843
29XX BLOCK E 42ND AVE,49.233745,-123.170175
39XX BLOCK W 34TH AVE,49.241456,-123.190779
W 46TH AVE / MONTGOMERY ST,49.229431,-123.132009
31XX LILLOOET ST,49.256380,-123.039013
31XX BLOCK MAPLE ST,49.258169,-123.150721
44XX BLOCK BEATRICE ST,49.245728,-123.066490
55XX BLOCK WINDSOR ST,49.233782,-123.084751
39XX PINE CRES,49.251209,-123.147231
38XX BLOCK GLEN DR,49.251367,-123.081845
20XX BLOCK BAUER ST,49.266281,-123.067427
27XX BLOCK W 20TH AVE,49.254581,-123.165143
35XX DEASE LANE,49.222776,-123.026525
7XX BLOCK CASSIAR ST,49.278259,-123.030865
7XX BLOCK COMMERCIAL DR,49.278484,-123.070472
81XX BLOCK GRANVILLE ST,49.212006,-123.140391
23XX BLOCK E 54TH AVE,49.220205,-123.059286
13XX SLOCAN ST,49.273547,-123.049425
1XX BLOCK N KOOTENAY ST,49.283873,-123.025638
5XX AVISON WAY,49.300581,-123.130336
21XX BLOCK EDDINGTON DR,49.245762,-123.158890
38XX BLOCK W 24TH AVE,49.248808,-123.025459
16XX BLOCK PANDORA ST,49.283104,-123.072489
16XX BLOCK LAURIER AVE,49.250852,-123.141582
28XX BLOCK W 32ND AVE,49.243226,-123.168029
4XX BLOCK W 22ND AVE,49.251098,-123.094451
51XX BLOCK WALDEN ST,49.239012,-123.100158
W 18TH AVE / MANITOBA ST,49.254725,-123.107193
26XX BLOCK E 6TH AVE,49.266573,-123.164750
47XX BLOCK MAIN ST,49.242703,-123.101360
46XX BLOCK GOTHARD ST,49.243560,-123.052051
4XX BLOCK W 45TH AVE,49.229786,-123.115434
32XX BLOCK W 41ST AVE,49.234557,-123.176857
26XX BLOCK GUELPH ST,49.260713,-123.095012
17XX BLOCK W 60TH AVE,49.215404,-123.071560
30XX BLOCK W 11TH AVE,49.262326,-123.172005
PINE CRES / W 37TH AVE,49.238172,-123.146995
20XX BLOCK WAVERLEY AVE,49.227176,-123.065311
44XX BLOCK MAGNOLIA ST,49.246679,-123.150412
38XX BLOCK CEDAR CRES,49.252019,-123.150927
14XX BLOCK W 67TH AVE,49.210829,-123.138165
68XX LANARK ST,49.222428,-123.075626
42XX BLOCK OSLER ST,49.248135,-123.129881
25XX BLOCK TRIUMPH ST,49.283842,-123.030748
8XX E 45TH AVE,49.229112,-123.087924
81XX MONTCALM ST,49.212245,-123.135612
27XX BLOCK COLUMBIA ST,49.260845,-123.109526
13XX BLOCK W 13TH AVE,49.259740,-123.133740
W 10TH AVE / TRIMBLE ST,49.263798,-123.206057
28XX BLOCK HIGHBURY ST,49.261689,-123.187861
27XX BLOCK SEMLIN DR,49.259522,-123.063993
45XX BLOCK MANOR ST,49.244512,-123.037060
W 3RD AVE / BLENHEIM ST,49.269399,-123.177667
35XX BLOCK GLEN DR,49.253516,-123.081787
E 33RD AVE / GLADSTONE ST,49.239796,-123.062877
E 7TH AVE / COMMERCIAL DR,49.264181,-123.069739
27XX BLOCK W 41ST AVE,49.234702,-123.165988
22XX BLOCK W 41ST AVE,49.232908,-123.061954
28XX BLOCK CYPRESS ST,49.260924,-123.148204
70XX BLOCK ELLIOTT ST,49.220204,-123.054877
59XX CLARENDON ST,49.229952,-123.055147
23XX ONTARIO ST,49.247286,-123.105063
60XX CARNARVON ST,49.231873,-123.173067
34XX YUKON ST,49.254779,-123.112564
79XX BLOCK COLUMBIA ST,49.212972,-123.112721
31XX BLOCK QUEENS AVE,49.243064,-123.040387
47XX BLOCK MANOR ST,49.242802,-123.038596
DRAKE ST / SEYMOUR ST,49.275471,-123.126802
60XX BLOCK BLENHEIM ST,49.232030,-123.178705
GREAT NORTHERN WAY / GLEN DR,49.265245,-123.081350
66XX NEAL ST,49.224888,-123.122235
16XX BLOCK E GEORGIA ST,49.290567,-123.130633
21XX BLOCK ARBUTUS ST,49.267242,-123.152779
43XX BLOCK ST GEORGE ST,49.245590,-123.094137
22XX BLOCK RENFREW ST,49.264722,-123.044254
26XX BLOCK ETON ST,49.287551,-123.051670
17XX E 22ND AVE,49.250316,-123.070147
20XX BLOCK E 36TH AVE,49.239272,-123.155575
38XX BLOCK W 29TH AVE,49.245997,-123.188319
53XX BLOCK LANARK ST,49.236814,-123.075482
40XX W 15TH AVE,49.259064,-123.194044
32XX PRINCE EDWARD ST,49.256517,-123.096478
73XX LIARD PL,49.218214,-123.025920
24XX WINDSOR ST,49.263435,-123.083257
W 43RD AVE / VINE ST,49.232805,-123.160000
10XX W 33RD AVE,49.241400,-123.127108
84XX BLOCK HUDSON ST,49.209964,-123.134319
